0,1,2,3,4,5,6,7,8
5.335528749999998,5.441729999999999,5.0538560000000015,4.408364999999999,6.165746666666665,5.7580773809523835,5.5167402380952355,5.486631777777778,6.165233333333332
5.471495499999998,6.049831999999998,4.8131580000000005,4.857025000000001,6.452096666666666,6.843161999999998,5.759265833333332,5.513738999999998,5.912584404761906
5.232151500000001,4.820628333333329,6.960432499999999,6.309508666666666,5.51029,5.540993857142858,6.536535000000002,5.608266277777778,6.971205833333333
5.636807500000002,5.5812833333333325,5.102967499999998,5.071023333333332,5.603679999999998,6.939095714285713,6.199133333333327,5.65096712842713,6.071733333333333
5.420265500000002,4.982094999999997,4.885233333333336,5.367569999999996,5.6117360000000005,5.752589999999998,5.5630566666666645,5.9420625,6.040032500000002
5.396303750000002,5.124803333333327,4.920436547619048,5.0447333333333315,5.449253333333332,6.611669380952378,6.616863333333328,5.414284636363636,5.969253333333333
5.639631666666669,5.135649999999996,4.977837999999999,5.325854666666666,5.6924110000000026,5.953770357142859,5.04931,4.492049999999999,5.723054761904759
5.391151333333332,5.266731999999996,4.534710000000003,5.554519999999999,5.5913766666666636,5.688195,5.421054166666668,5.397516777777778,6.28211095238095
5.784602083333333,4.897369999999996,5.121598333333335,4.682639999999999,5.531365166666667,5.479475000000001,5.240489999999999,5.714573636363636,5.472131666666669
5.547391666666665,5.353892333333332,5.360637666666667,5.3476789999999985,6.147720999999998,6.623654333333333,6.1764166666666656,5.0732599999999985,6.7864735000000005
4.909771499999999,5.327289999999997,4.682188000000002,5.457644333333335,5.8761699999999975,6.797751166666668,5.992535666666665,4.69554,6.009382166666665
5.117977499999999,4.490985666666663,5.1209370714285685,5.362952999999999,5.928569999999996,6.343874166666668,5.962833999999999,5.008099999999998,6.0489266666666675
5.742080000000002,5.2274799999999955,5.0670166666666665,4.8740349999999975,5.526779999999999,6.2983078571428575,5.287356666666667,5.9564762500000015,5.800422666666668
5.40736494047619,5.750249499999999,3.906463333333333,4.7931300000000014,5.843664999999999,6.723493999999998,5.861400833333334,5.433286000000002,6.044454285714287
5.177555999999997,5.006009999999995,5.29935,4.846789166666665,5.271649999999998,5.972880000000003,5.41884,5.081089999999999,6.0593191666666675
5.4558965000000015,4.767939999999995,4.64724,5.114619999999997,5.593520166666666,5.655516666666666,5.909469166666668,5.356139999999999,6.215021999999998
5.31388,4.813184999999995,5.407228,5.060989999999999,5.503956666666666,6.696163333333335,6.5138849999999975,5.377970000000004,7.086677761904761
5.299951666666665,5.680243571428571,4.540074999999999,4.211419999999997,5.814799999999999,6.040150333333335,6.353539999999998,5.195050000000001,6.245961666666667
5.1025339999999995,4.348649999999993,4.985233333333337,5.2115800000000005,5.744587666666668,6.125682500000003,4.887006666666666,4.800677499999999,6.474950000000003
5.441804999999998,5.200124999999997,4.904686666666668,5.542730166666669,5.811695333333333,6.775170166666667,5.274053333333333,5.525970000000001,5.448520000000001
5.376191249999998,4.758444999999996,4.4912899999999985,5.364137499999999,5.593023333333332,5.5177146666666665,5.422293333333331,5.1608855952380965,5.892244666666668
5.263094999999997,4.857974999999995,5.772486666666665,5.213801666666668,5.3604949999999985,6.851790999999999,5.4217999999999975,5.444939999999997,6.272070833333334
5.476478571428569,5.213271249999996,5.076924999999998,4.383669999999999,6.024959166666667,5.991985833333335,5.722683333333332,5.924465000000002,5.802647166666668
5.677249999999999,4.9479899999999954,5.451270000000001,4.600675999999998,5.59399,6.5818906666666654,6.127643000000001,5.176424999999997,6.577899999999999
5.424792499999996,5.40296,5.1051,4.71645,5.609049166666668,6.588594166666666,5.061630000000001,5.80754,5.743150000000001
5.1022427142857145,4.527629999999992,4.62352,5.320269999999995,5.518693499999999,5.688415166666665,6.1330816666666665,5.237569166666666,6.994098000000001
5.675919444444447,4.8800699999999955,5.1130900000000015,5.300878333333335,5.6061299999999985,6.392326785714286,5.72811,4.865319166666667,6.046764166666668
5.131261333333335,4.514514999999994,5.089500000000002,4.951380833333332,5.450417666666667,6.388643000000001,5.147159999999999,4.964009999999999,6.509659499999999
5.616963749999997,5.112058333333328,4.929579999999998,6.5942174999999965,5.145479999999997,5.683395833333333,6.379904642857142,5.349821999999998,5.871397000000001
5.517919999999998,5.039669999999997,4.539085000000001,4.761588,6.080914999999997,6.4999033333333385,5.2986900000000015,5.31034,6.260386000000002
5.2435249999999956,5.424838999999998,5.348140166666667,5.452918999999998,6.1426209999999974,6.575884333333334,6.137856666666668,5.07422,6.6942988095238105
5.5282484999999975,4.824234999999995,5.149813333333332,5.417450000000001,5.3125666666666636,5.623700285714286,5.8453445,5.381014428571428,6.10976392857143
5.24461833333333,4.687334999999996,5.563333333333335,4.327635999999996,5.705789999999998,6.524220357142857,5.210077500000001,5.099179999999999,6.499606
5.267469166666665,5.267743333333329,5.502840000000003,4.441261999999998,5.679541666666665,6.698426166666668,6.383936,5.1298900000000005,6.717620000000003
5.379861749999997,4.911921999999999,4.574350000000001,4.89688,5.510373333333331,6.006855333333334,5.364558333333331,5.305406428571429,5.419216666666666
5.394025666666664,5.779401999999998,3.4400899999999965,4.211889999999999,5.560427499999999,6.4002950000000025,5.683484,5.056210000000001,5.816376000000003
6.155011333333337,4.884909999999997,4.926259999999998,4.804849999999998,5.70578333333333,5.4393600000000015,5.121279999999998,5.544733500000002,5.974610000000002
5.301309999999997,5.5165506666666655,4.8192099999999956,5.171497999999998,6.083959999999997,6.341302500000002,5.309046666666667,4.883699999999996,6.044719333333334
5.040922499999997,4.948254999999998,6.481360999999998,4.981247499999996,5.659709999999998,7.184865000000002,6.1014125,4.940829999999998,6.735856
5.328134090909089,5.0343399999999985,5.068451142857144,5.210350666666665,4.466199999999999,6.271498333333333,5.5803425,5.1561499999999985,6.379901500000001
5.304679666666663,5.288579999999999,4.19805,4.832426000000001,5.621425,5.88319857142857,5.8712433333333305,5.779284000000002,5.892244999999999
5.356024999999999,5.830050000000001,5.292130000000004,4.967326666666667,5.793709999999997,7.117466666666665,5.394669999999996,5.33572342857143,5.7007466666666655
5.536249999999999,4.8738283333333285,4.667644999999999,4.732122499999999,6.019294999999999,6.3825713333333365,5.118009999999999,5.341590000000002,6.333707904761907
5.4928471428571415,5.9154599999999995,5.5753970000000015,4.208899999999997,5.879813333333334,6.8642916666666665,5.3840980000000025,4.9819274999999985,6.87203380952381
