0,1,2,3,4,5,6,7,8
5.547693333333331,4.9979933333333335,5.957885000000001,5.454152142857142,4.451199999999998,5.550201666666667,5.478479999999998,5.2578049999999985,6.731114999999996
4.961436,4.649889999999994,6.190416333333335,4.33975,5.348725000000001,5.477713333333335,5.332205,5.07298,5.615824047619047
5.0407831666666665,5.094720833333327,5.516746666666667,4.813160000000001,5.375873333333333,6.5120590476190445,6.210476666666667,5.265872499999999,6.218906666666669
5.5333345000000005,5.5788210000000005,5.7343920000000015,4.999883333333332,5.7196042857142855,6.325429000000002,5.368489999999997,5.5332775000000005,6.350207000000003
4.84611,4.906165833333329,6.081519999999999,4.734550000000001,5.442789999999998,5.812101666666666,5.303079999999994,5.903629999999998,6.333745333333335
5.204924111111109,4.9808999999999966,5.488524999999999,4.5936016666666655,5.5385899999999975,5.608815833333336,5.239124999999999,5.2338474999999995,6.518098333333337
5.665499999999998,4.72484166666666,6.1024308333333375,4.790929999999999,5.4930949999999985,5.108723333333336,5.330449999999998,5.239169999999999,5.868696666666668
5.355171380952379,5.637237499999999,5.5127308333333325,4.303649999999998,5.569633333333334,5.191718333333334,5.116179999999998,5.402132636363636,6.3877378333333334
4.821026333333333,5.222839999999998,5.487050000000003,4.536569999999998,6.192453499999999,6.70907,5.205193333333334,5.275320000000002,6.197406166666667
4.890855999999999,4.5891599999999935,5.791628666666665,4.349790000000001,5.125609999999999,5.273780000000004,5.297573333333332,5.068346666666667,5.802730999999999
5.153635857142856,4.900934999999995,5.591554166666664,4.74483,6.010580000000001,6.1394975,5.104039999999999,5.614054166666668,6.204067000000002
5.116826999999999,4.8324158333333305,5.534540666666663,4.730280000000004,5.890544999999999,5.591846000000002,5.474061666666663,5.3013375,6.140390000000001
5.486724761904762,4.997947499999997,6.172180000000003,5.2464066666666636,5.421549462481963,5.388809999999999,5.847114999999998,5.621583000000002,6.666117738095238
4.907818833333333,4.4665699999999955,5.525601904761901,5.588981999999999,5.6105100000000006,5.329115833333336,5.582096666666664,5.217839999999999,6.068269000000003
4.860341142857141,5.3469766666666665,5.439969999999998,5.3694200000000025,5.658111666666668,5.229873333333335,5.4994601904761895,5.370379999999999,6.189605
5.047911999999998,6.451340000000003,5.619767222222223,4.624287499999999,5.675603333333332,5.414612666666666,5.098553333333333,5.569942857142856,6.213020333333336
4.8996,5.288982499999999,5.948540999999998,4.68029,6.2224066666666635,5.64607,5.445159999999996,5.936218333333334,6.260443333333334
4.8304624999999985,4.513789999999995,5.199044166666664,4.705012380952381,6.240161999999998,5.426272,5.047679999999999,5.539201666666665,6.46723166666667
5.066784999999999,4.6801899999999925,5.962476666666667,4.608599999999998,5.542370000000001,6.945294000000001,5.3899633333333306,5.440059166666665,9.853345000000004
5.394736095238091,5.133971666666663,5.550480000000002,5.341939166666666,5.384173333333332,5.7116525000000005,5.70855333333333,5.4581046666666655,6.182361666666668
5.538899999999997,5.2321199999999966,5.942975666666664,4.913357380952382,5.755967499999998,6.191095500000002,5.610849999999994,5.68425066666667,6.169495833333335
5.035116666666666,5.080779999999995,7.443883333333338,4.606069999999999,6.023639904761903,6.088528333333333,5.8398216666666665,5.3020999999999985,6.864884999999999
5.307684166666668,5.385629999999999,5.769495833333332,4.939500000000002,6.022091333333335,6.002355000000001,5.59650833333333,5.389829880952378,6.229012000000001
5.187296666666664,4.699139999999995,5.670439055555553,4.8216,5.772730119047616,6.328149999999999,5.591479999999998,5.487726666666665,6.293981952380955
5.318898666666667,5.2395168333333295,6.648566666666667,4.394956,5.66803,5.729573333333334,5.911985333333335,5.564166666666666,6.091474023809526
4.848216666666667,4.4316899999999935,4.6716609999999985,4.6282,4.470509999999999,5.07171,5.035929999999999,5.346622499999999,6.390576666666668
5.151168158730157,4.906769666666664,5.777341833333333,4.710860000000001,5.588171000000003,5.499395833333333,6.168573333333333,5.296264999999998,6.422517333333333
5.153890595238092,4.628508333333328,5.257760000000001,4.796123333333333,5.805481,5.472223333333335,5.417069999999998,5.296446666666667,6.661819499999999
5.09623633333333,5.442319999999999,5.7778636666666685,5.3444524999999965,5.7630108809523835,6.539625000000003,5.612328333333332,5.464541749999998,5.86827
5.09124978138528,4.819955833333329,5.676593333333333,4.45946,5.78806683333333,5.089293333333334,5.69928333333333,5.309589999999998,6.414222333333335
5.07170833333333,5.834551666666666,5.537725238095237,4.8822899999999985,5.214419999999999,5.720099500000001,5.671169999999996,5.464596,6.103913333333335
5.303922142857143,5.240629999999997,7.446069999999998,4.735060000000002,5.7141866666666665,6.137999999999996,5.191049999999999,5.215834999999996,6.368054166666666
5.492645,5.3335433333333295,5.864003333333333,4.745509999999999,5.737729999999999,6.114256,5.158955000000001,5.421467499999999,5.868974999999999
4.9410566666666655,5.129317499999996,4.495581904761903,4.621970000000001,5.57999,5.4186299999999985,5.110829999999997,5.073959999999999,6.088705833333335
5.326727333333332,5.191909999999998,5.861290000000001,4.64111,5.556963333333332,5.563667500000002,5.494429999999998,5.676909999999998,6.283360666666669
4.9372533333333335,4.474438333333327,5.634998571428571,4.576289999999998,5.354734999999998,5.432851333333336,5.0830733333333304,5.083129999999998,6.2390050000000015
5.278837499999998,4.912225999999995,5.2488191666666655,4.784742500000003,5.318828333333333,5.645162500000002,5.494755333333331,5.415542499999999,6.1381545
4.991807166666664,4.610899999999996,5.812150055555557,5.773049999999999,5.5902499999999975,5.885550333333336,5.143730000000001,5.496463333333335,6.029220166666671
4.792319333333333,4.3469499999999925,4.65407,4.6287699999999985,4.451199999999998,5.142086666666667,5.440019999999998,5.2329041666666685,6.594416666666668
5.323164999999999,4.530323999999995,5.65152533333333,4.706450000000001,5.349849999999999,5.24786,6.026269999999999,5.251410000000001,6.5679025000000015
5.248995833333332,5.610459999999998,5.711709166666664,4.531250000000001,5.75704,5.946594547619046,5.80221333333333,5.0494066666666635,6.136036666666667
4.873642833333333,4.419379999999994,5.578239999999999,5.901099999999999,5.47163,5.363408333333334,4.97797,5.444259999999999,6.100936666666668
4.84364633333333,5.015764999999996,5.762716666666668,4.663430000000001,6.263550999999996,6.095273333333335,5.328919999999997,5.156239999999999,6.123002833333333
4.856296095238092,4.790972499999995,5.344147833333333,4.736190000000001,5.67425,5.309521777777778,5.6013183333333325,4.933301833333334,6.163409499999998
5.354709999999998,4.664184999999996,5.631622523809522,5.0479223809523805,5.6469068333333325,5.769595333333332,5.256129999999995,5.564975952380951,6.203304333333333
5.3585026666666655,6.391705000000003,5.559525833333335,4.898405,5.662707000000003,7.431234761904764,5.388209999999997,4.684605,6.1695363809523815
5.076026499999998,5.342261666666664,6.510919999999996,4.809954,5.706721000000003,5.942888904761905,6.533830999999998,5.334694666666667,6.4925283333333335
5.144729761904759,5.490935499999997,6.357406666666668,4.907719999999999,5.49515,5.832262499999998,5.6408816666666635,5.704386666666667,6.715891666666668
5.4080289285714285,4.546893333333329,5.832413333333332,4.792719999999999,5.638335000000001,5.049590000000002,5.767566666666664,5.2010299999999985,6.824449166666665
4.890601095238092,4.645944999999995,5.438215000000001,4.76423,6.4694199999999995,5.753479444444448,5.609138333333332,4.976704333333333,6.271702500000001
5.3618799999999975,4.584879999999996,5.655964579365077,5.229616666666669,5.70522,5.604915499999999,5.3350299999999935,5.638645952380954,6.127593333333333
4.914722999999999,5.0528541666666635,5.580651666666666,4.576484999999999,5.159645999999999,6.061637500000002,5.643144333333333,5.689119999999999,6.514923333333334
5.311164999999999,4.96083533333333,6.7393106666666664,4.539709999999999,5.476666833333334,6.557013499999999,5.018679999999999,4.935619999999996,6.369687166666668
4.997695833333335,5.146279999999997,5.8342070238095225,4.65524,5.930842500000001,6.753665166666671,5.779629999999997,5.455046666666666,6.581868333333333
5.254138999999999,4.646359999999994,5.570695833333333,4.714466666666667,5.764840000000002,5.507720000000001,4.891316666666664,5.163267499999997,6.235340833333334
5.243773333333329,4.937451666666662,6.367671666666666,4.981990000000003,5.6722899999999985,6.2225319999999975,5.631710000000001,5.6164795000000005,6.327007500000002
5.2992337619047625,5.58061,5.685389166666666,4.774060000000002,5.438360000000001,5.362110000000001,5.4547376666666665,5.362739999999998,6.800628333333332
5.248805833333331,4.916551111111109,5.4301766666666635,4.56313,5.68997,5.9929846666666675,5.388219999999995,5.09964083333333,6.595329166666664
5.299524999999999,5.232799999999998,7.081408333333332,6.1394196190476205,5.955114999999998,6.489603666666667,5.947599999999998,5.671347333333333,6.457636333333336
4.984609666666665,4.743288333333329,5.193641904761903,4.723900000000003,5.862364999999996,5.343530000000002,5.2080999999999955,5.094599999999998,6.0191678333333325
5.488101666666667,5.185559999999998,6.724566666666667,4.831339999999998,5.270950000000002,6.587709999999998,5.45554,4.7835199999999976,6.4363725
5.196015047619046,4.402459999999993,5.720066166666667,4.7163,4.45095,5.247638333333333,5.576020666666665,5.395179999999997,6.2883840000000015
4.939690761904762,6.0263170000000015,6.081311666666667,4.825729999999998,5.564502500000001,7.1527714285714294,5.498919999999997,5.3694324999999985,5.710670000000002
5.18638333333333,4.914689999999996,5.270112999999999,4.874703333333335,5.2874300000000005,6.7181869999999995,5.949094999999998,5.6978300000000015,6.250049499999998
5.2574310952380925,4.704457499999995,5.5866225,4.76176,5.795590000000002,5.454534444444448,5.611098333333333,4.967041833333333,6.2037545
5.192408,5.185808333333332,5.652053888888893,4.648497499999999,5.519103333333333,5.371782666666667,5.011393333333333,5.529270000000001,6.292950380952384
